gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,early_tenure_flag,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,num_services,charge_per_service,churn_probability,predicted_churn,actual_churn,risk_tier
0,0,0,0,0.7943687306174818,1,1,-0.5037247074695115,0.1036485786660347,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0.3318851958904337,-0.6396050379215797,0.24549738,0,0,Low
0,0,0,0,-1.1188008067964357,1,1,-1.5025489958460367,-0.9685312631053944,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.3318851958904337,-1.6330180611395717,0.37920752,0,0,Medium
0,0,1,1,-1.281623746150811,1,1,-1.5108448786398618,-1.0004092518529673,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6412689998706178,0.59537715,1,0,High
1,0,0,0,1.4049547531963915,1,1,-1.497571466169742,-0.4335383136149852,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.6280674979009435,0.038545404,0,0,Low
0,0,0,0,1.2421318138420157,1,0,1.1604293809717758,1.683923631314986,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,1.0155332715263368,0.33719194,0,1,Medium
1,1,0,0,-1.2409180113122174,1,0,-0.4970880012344514,-0.9619274953056562,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.6330042869367425,0.67124873,1,0,High
1,1,1,0,-0.3046861100245557,1,1,0.8003880677197722,-0.0534816039975007,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1,0.3318851958904337,0.657442530598921,0.52247393,1,1,High
1,0,0,0,-0.5489205190561197,1,1,-1.4925939364934466,-0.8450342234219204,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0.3318851958904337,-1.6231169346623155,0.053639904,0,0,Low
1,0,0,1,1.2014260790034217,1,0,-0.2913501079475925,0.521550801421553,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,-0.4283810064067908,0.0784786,0,0,Low
1,1,0,0,-0.3860975797017437,0,1,-1.0047960282165391,-0.6717346823915844,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-3.0130901058031325,0.005618370846252,0.4754944,0,0,Medium
1,0,1,0,1.5270719577121736,1,0,0.0006649663950462,0.975828595645396,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,2,0.3318851958904337,-0.1379479630739559,0.047064476,0,0,Low
1,0,0,0,-0.1418631706701798,1,1,0.9712832532725666,0.1352632942787342,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.8274118684584779,0.7179019,1,0,High
1,0,1,0,-0.0197459661543978,1,1,0.4635752262904791,0.0652107009745358,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0.3318851958904337,0.3224544181184356,0.74738646,1,1,High
0,0,0,0,-0.0604517009929918,1,0,0.0106200257476361,-0.1338457284175691,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,-0.1280468365967002,0.23656334,0,1,Low
0,0,0,0,1.0793088744876398,1,0,1.0243769031530463,1.4726250011512736,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,0.880217876337175,0.32467595,0,0,Medium
1,0,0,0,-0.0197459661543978,1,1,-0.002653386722484,-0.1265398989248356,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,0.3318851958904337,-0.1412483385663747,0.2708588,0,0,Low
1,0,1,0,-0.6303319887333076,0,1,-0.5020655309107466,-0.6419409392950917,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1,-3.0130901058031325,1.0056321450490808,0.58806556,1,0,High
1,0,0,0,-0.2639803751859618,1,0,-1.461069581876912,-0.7814976402058357,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0.3318851958904337,-1.5917633674843392,0.18385385,0,0,Low
1,0,0,0,-0.8338606629262776,1,0,0.9828974891839214,-0.4939814374963088,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,0.8389631826819427,0.8510931,1,0,Critical
1,0,1,1,1.1607203441648275,1,1,1.112313260767591,1.6875216974915876,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,0.9676778268862676,0.3229925,0,0,Medium
0,0,1,0,1.5677776925507676,1,0,-1.5042081724048018,-0.3873777573005368,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.6346682488857809,0.0297205,0,0,Low
0,0,0,0,-0.9559778674420596,1,1,-1.4760021709057969,-0.944178498129616,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.3318851958904337,-1.606615057200223,0.30762306,0,0,Medium
1,1,1,0,-0.3453918448631497,1,1,1.30477774158433,0.05904572173292,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,1.1590996054465448,0.8193931,1,1,Critical
0,1,0,0,-1.0373893371192475,1,1,0.8037064208373025,-0.7569035415230901,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,0.6607429060913398,0.8733548,1,0,Critical
1,0,0,1,0.346605647392948,1,1,1.533744106693899,0.9687640998596296,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.3868255144234267,0.24509981,0,0,Low
1,0,1,1,-0.5082147842175256,1,1,0.8385491285713673,-0.2293919369486633,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.6953968487617348,0.78308976,1,1,Critical
1,0,1,0,0.0209597686841961,1,0,0.873391836305432,0.2916694758213682,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.7300507914321298,0.6765865,1,0,High
1,0,0,0,0.9571916699718578,1,1,0.5598074666988484,0.980743027496364,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,0.4181653073985741,0.07773291,0,0,Low
1,0,1,1,-1.281623746150811,1,1,0.3175676891191596,-0.9762320023004376,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1772378964520181,0.9111116,1,1,Critical
1,0,0,0,-1.1595065416350294,1,1,0.3690021624408743,-0.8689920786953886,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.2283937165845059,0.86921984,1,1,Critical
0,0,0,0,0.8757802002946699,1,0,1.5320849301351338,1.630325608940368,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,2,0.3318851958904337,1.385175326677217,0.6519251,1,1,High
0,0,1,1,-0.9966836022806536,1,1,0.1201256786261254,-0.7612914271043115,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,-0.0191344453468873,0.61480784,1,0,High
1,0,1,0,1.0386031396490458,0,1,-0.6613464805521857,0.1711342589052185,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,2,-3.0130901058031325,0.6887960977768975,0.32475498,0,0,Medium
1,0,1,0,0.0616655035227901,1,0,1.1919537355883103,0.5388171311836589,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,1.0468868387043129,0.7101807,1,0,High
0,1,0,0,-1.2409180113122174,0,1,-1.1458260357115635,-0.9744110297842308,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,-3.0130901058031325,-0.274913546009327,0.8053673,1,1,Critical
1,0,0,1,-0.3046861100245557,1,1,1.0276952562705766,0.0655617318210336,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.8835182518295938,0.75374347,1,1,Critical
0,0,1,0,1.4456604880349857,1,1,0.8302532457775423,1.6125327329085155,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2,0.3318851958904337,0.6871459100306884,0.14236683,0,0,Low
0,0,1,0,1.5677776925507676,1,1,1.3346429196421,2.306125806732169,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,2,0.3318851958904337,1.1888029848783122,0.2522255,0,0,Low
0,0,0,1,-1.281623746150811,1,0,-0.1901403378629278,-0.9829454672397064,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,-0.3277195538880241,0.78076977,1,1,Critical
1,0,0,0,-0.7931549280876836,1,0,1.102358201415001,-0.4691021262507839,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0.3318851958904337,0.9577767004090116,0.71949536,1,1,High
1,0,1,1,-1.1188008067964357,1,1,0.6494030008721581,-0.8098214416326193,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.5072754456938758,0.81457776,1,1,Critical
0,0,0,0,-0.4268033145403377,1,0,-1.462728758435677,-0.8111816861627978,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,0.3318851958904337,-1.5934135552305484,0.09742995,0,0,Low
0,0,1,1,-0.9152721326034656,1,0,-1.2885152197653529,-0.9099529905960896,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.3318851958904337,-1.420143841878573,0.06792022,0,0,Low
1,1,1,0,0.9164859351332638,1,1,0.3009759235315097,0.7692250030535903,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,0.3318851958904337,0.1607360189899252,0.6741231,1,0,High
0,0,1,1,-0.2232746403473677,1,1,-1.472683817788267,-0.7529763839278971,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6033146817078043,0.08785374,0,0,Low
0,0,0,0,-0.9152721326034656,1,0,-1.5290958207862766,-0.9373114571950047,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6594210650789198,0.20019585,0,0,Low
1,0,0,0,-0.3860975797017437,1,0,-1.462728758435677,-0.8009798521864583,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.3318851958904337,-1.5934135552305484,0.21988633,0,0,Low
1,0,1,1,1.5270719577121736,1,1,0.6361295884020379,1.6149021911223749,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,0.4940739437242013,0.11820791,0,0,Low
0,0,0,1,-1.1188008067964357,1,0,-0.6281629493768859,-0.91164232654486,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.7633691188872763,0.57293177,1,1,High
0,0,0,0,-0.3453918448631497,1,1,-1.5058673489635668,-0.8026033698515102,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,0.3318851958904337,-1.63631843663199,0.053506725,0,0,Low
0,0,0,0,-0.9966836022806536,1,1,-1.4842980536996218,-0.947074502613222,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.3318851958904337,-1.614865995931269,0.1553092,0,0,Low
1,0,1,0,-0.5489205190561197,1,1,0.7920921849259474,-0.2751137047049894,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0.3318851958904337,0.6491915918678746,0.55362684,1,0,High
1,1,1,0,0.428017117070136,1,1,1.1819986762357204,0.8796242042771186,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,2,0.3318851958904337,1.0369857122270574,0.54145414,1,0,High
1,1,0,0,1.4049547531963915,1,1,1.2102046777347255,1.9928527156608733,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,2,0.3318851958904337,1.0650389039126156,0.62265384,1,0,High
1,0,0,0,-1.1595065416350294,1,1,-0.3195561094465974,-0.904270678768408,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.3318851958904337,-0.4564341980923487,0.6646139,1,0,High
1,0,1,0,1.0793088744876398,1,0,1.6200212877496785,1.8700796770983004,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.4726352772263096,0.27728567,0,0,Low
1,0,1,0,1.6084834273893616,1,0,-1.3117436915880627,-0.2581984057893812,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,0.3318851958904337,-1.4432464703255032,0.029066233,0,0,Low
1,0,0,1,-0.5489205190561197,1,1,-1.4909347599346818,-0.8432571297615257,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.3318851958904337,-1.6214667469161064,0.276813,0,0,Low
0,0,0,0,-1.281623746150811,1,0,0.2843841579438598,-0.97667079085856,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.3318851958904337,0.1442341415278323,0.85374516,1,1,Critical
0,0,1,1,-0.1011574358315858,0,0,-0.4556085872653266,-0.3237534163728278,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1,-3.0130901058031325,1.0980426588368013,0.33803,0,1,Medium
0,0,1,0,-1.2409180113122174,1,1,0.3142493360016298,-0.9477546248783112,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1739375209595997,0.81100506,1,1,Critical
1,0,1,1,1.1200146093262338,1,1,0.0305301444528158,0.7147713429906338,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,2,0.3318851958904337,-0.1082445836421889,0.09005868,0,0,Low
1,0,0,0,0.46872285190873,1,1,1.5453583426052535,1.1477898315734594,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,2,0.3318851958904337,1.3983768286468916,0.681764,1,0,High
0,0,0,0,-1.281623746150811,1,1,-0.5418857683211062,-0.987596625955801,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.6775593560843933,0.8198275,1,0,Critical
1,0,1,0,-1.2002122764736234,0,1,-1.1624178012992137,-0.96844350539377,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,-3.0130901058031325,-0.3079173009335127,0.7312278,1,0,High
1,1,1,0,1.5677776925507676,1,0,-1.3299946337344777,-0.174784700890364,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,0.3318851958904337,-1.4613985355338053,0.04706921,0,0,Low
0,0,0,0,-1.2409180113122174,1,0,-0.5219756496159262,-0.9634193764032716,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3318851958904337,-0.6577571031298818,0.6276926,1,0,High
0,0,0,0,-1.281623746150811,0,0,-1.2968111025591778,-0.9975790656530796,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,-3.0130901058031325,-0.5752477158194174,0.5278459,1,0,High
0,0,1,1,1.6084834273893616,1,1,1.6780924673064532,2.6879376705821416,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,1.5303918483436347,0.094156384,0,0,Low
0,0,0,0,-1.0780950719578417,1,1,0.697519121076343,-0.7831211578708875,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.3318851958904337,0.5551308903339452,0.81392777,1,0,Critical
0,0,0,0,-1.281623746150811,1,1,0.6842457086062228,-0.971383388733188,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0.3318851958904337,0.5419293883642707,0.9038977,1,1,Critical
1,1,0,0,-0.5082147842175256,1,0,0.8302532457775423,-0.2856007512441084,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0.3318851958904337,0.6871459100306884,0.7535984,1,0,Critical
1,0,0,0,-1.281623746150811,1,1,0.7771595958970623,-0.9701547807704464,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,0.6343399021519909,0.9277571,1,1,Critical
1,0,0,0,-0.8338606629262776,1,0,-1.4892755833759168,-0.8924453271270166,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.3318851958904337,-1.6198165591698972,0.25520134,0,0,Low
1,0,0,0,-0.9559778674420596,0,1,-1.3266762806169474,-0.925442226697801,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-3.0130901058031325,-0.6346544746829519,0.66179866,1,0,High
0,0,0,0,-0.8338606629262776,1,0,-1.4876164068171518,-0.910808628284428,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6181663714236878,0.24969544,0,0,Low
0,0,0,0,-1.281623746150811,1,1,-0.4987471777932165,-0.9870262008302422,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,-0.6346544746829519,0.7770574,1,0,Critical
1,0,0,0,-0.6303319887333076,1,1,-1.5025489958460367,-0.8546656322727011,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,0.3318851958904337,-1.6330180611395717,0.13327166,0,0,Low
0,0,0,0,-0.8338606629262776,1,1,0.4851445215544238,-0.5884526140600037,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.3318851958904337,0.3439068588191561,0.7698716,1,0,Critical
1,0,0,0,-0.8338606629262776,1,1,1.3860773929638146,-0.4587247768511954,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0.3318851958904337,1.2399588050108,0.8893187,1,1,Critical
0,0,0,0,-0.7117434584104956,1,1,-0.3062826969764773,-0.6140998052822424,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.3318851958904337,-0.4432326961226742,0.44523123,0,1,Medium
1,0,1,0,1.5677776925507676,1,1,1.1305642029140055,2.0602286987605263,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,2,0.3318851958904337,0.9858298920945696,0.19344656,0,0,Low
0,0,1,0,-0.1011574358315858,1,1,0.665994766459808,0.1425691237714678,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.3318851958904337,0.5237773231559687,0.76108146,1,1,Critical
1,0,0,1,0.0209597686841961,1,1,-1.4859572302583868,-0.7096021349575243,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0.3318851958904337,-1.6165161836774786,0.09665982,0,0,Low
0,0,0,0,-1.281623746150811,1,0,-1.494253113052212,-1.000189857573906,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.624767122408525,0.60550755,1,0,High
0,0,1,1,1.2014260790034217,1,1,0.1831743878591953,0.878066504895785,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2,0.3318851958904337,0.0435726890090658,0.30654776,0,0,Medium
0,0,1,1,1.6084834273893616,1,1,1.7212310578343428,2.701803389018801,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2,0.3318851958904337,1.5732967297450762,0.071560085,0,0,Low
0,0,1,1,-0.1011574358315858,1,0,0.0454627334817008,-0.164911958332616,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0.3318851958904337,-0.0933928939263052,0.22793101,0,0,Low
0,0,0,1,-1.2002122764736234,1,1,-1.472683817788267,-0.983735286644326,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.3318851958904337,-1.6033146817078043,0.20322536,0,0,Low
0,0,1,1,-0.1825689055087738,1,1,0.8468450113651922,0.0921084395874226,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,1,0.3318851958904337,0.7036477874927812,0.5127935,1,0,High
1,0,0,0,-0.1011574358315858,1,1,0.9746016063900964,0.1668999493193399,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.3318851958904337,0.8307122439508963,0.61834866,1,0,High
0,0,1,1,-0.8338606629262776,1,0,-1.5241182911099815,-0.9064426821311126,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.654470501840292,0.18027845,0,1,Low
1,0,0,0,0.7536629957788878,1,1,-1.3382905165283026,-0.4532399198746688,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2,0.3318851958904337,-1.4696494742648518,0.11375191,0,0,Low
0,0,0,0,-0.7117434584104956,0,0,-0.6314813024944159,-0.7046438242507442,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,1,-3.0130901058031325,0.7482028566404318,0.21586171,0,0,Low
1,0,1,1,1.6084834273893616,1,1,-1.3216987509406526,-0.2231391999954229,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,0.3318851958904337,-1.453147596802759,0.033200327,0,0,Low
1,0,0,0,-0.0197459661543978,1,1,1.4341935131679997,0.4973954912969296,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,1,0.3318851958904337,1.2878142496508695,0.58960146,1,1,High
0,1,0,0,-1.0780950719578417,1,1,0.3042942766490395,-0.8110719890232673,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1640363944823436,0.7854018,1,0,Critical
1,0,1,0,1.2421318138420157,1,0,0.1947886237705501,0.9431607874932034,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,2,0.3318851958904337,0.0551240032325306,0.1012422,0,0,Low
0,1,0,0,-0.8745663977648716,1,1,1.0028076078891015,-0.5711643448699917,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0.3318851958904337,0.8587654356364545,0.8603551,1,1,Critical
1,0,0,0,-0.5489205190561197,1,1,-0.1121590396009734,-0.5292380981414221,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0.3318851958904337,-0.2501607298161877,0.40448663,0,0,Medium
1,0,1,1,1.2828375486806096,1,1,0.2694515689149748,1.0484042231587964,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,2,0.3318851958904337,0.1293824518119486,0.1987734,0,0,Low
0,0,1,1,-1.0373893371192475,1,0,0.1499908566838955,-0.7995976682283736,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0,0.3318851958904337,0.01056893408488,0.29262483,0,0,Low
0,1,0,0,-1.1595065416350294,1,0,-1.4892755833759168,-0.9687945362402676,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6198165591698972,0.3777028,0,0,Medium
1,0,0,0,-1.0373893371192475,1,1,-1.4925939364934466,-0.944200437557522,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.3318851958904337,-1.6231169346623155,0.30325693,0,0,Medium
1,0,0,0,-1.1595065416350294,1,1,0.8451858348064274,-0.8524278106262781,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.3318851958904337,0.701997599746572,0.8547522,1,0,Critical
0,0,0,0,-1.2002122764736234,1,1,0.3192268656779245,-0.9063988032753004,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.3318851958904337,0.1788880841982273,0.7891173,1,0,Critical
0,1,0,0,1.3235432835192036,0,1,-0.3792864655621371,0.5346925187373109,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,2,-3.0130901058031325,1.2498599314880556,0.13069141,0,0,Low
1,0,1,1,0.387311382231542,1,0,-0.0408144475740785,0.2036046122062562,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,2,0.3318851958904337,-0.1792026567291881,0.17121531,0,0,Low
1,0,0,0,-0.2639803751859618,1,0,0.3341594547068096,-0.1715596049881664,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1,0.3318851958904337,0.193739773914111,0.19911137,0,0,Low
0,0,0,0,0.631545791263106,1,0,-1.3233579274994176,-0.4948809540404592,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2,0.3318851958904337,-1.4547977845489684,0.09857147,0,0,Low
1,0,1,1,1.4863662228735797,1,1,1.1421784388253606,1.999610059455954,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2,0.3318851958904337,0.9973812063180344,0.25507915,0,0,Low
1,0,1,1,-0.6303319887333076,0,0,-0.6795974226986006,-0.6613353935640898,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,1,-3.0130901058031325,0.6524919673602934,0.23728342,0,0,Low
0,0,1,1,-1.281623746150811,1,1,-1.457751228759382,-0.9997071901599718,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.3318851958904337,-1.5884629919919206,0.6698236,1,1,High
0,0,0,0,-1.1595065416350294,1,1,0.3889122811460545,-0.8625418868909934,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3318851958904337,0.2481959695390177,0.82441866,1,1,Critical
0,1,0,0,0.0616655035227901,1,1,1.042627845299461,0.3909234476685944,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0.3318851958904337,0.898369941545477,0.7309491,1,0,High
